artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Cluster
Midland,On The Rocks,Lonely For You Only,7B9VK5iBDUVZW8o66DyU8f,0.0301,0.594,0.6679999999999999,2,-7.252999999999999,1,0.026000000000000002,0.00217,0.111,0.431,109.0,230000,4,0
Midland,On The Rocks,More Than A Fever,5t6GawlTh3qmDpncM495yl,0.0841,0.6970000000000001,0.863,5,-6.77,1,0.0277,2.06e-06,0.0957,0.9279999999999999,112.014,222733,4,0
Midland,On The Rocks,At Least You Cried,6y0mAMhVwWpbqQyWeBWDbp,0.00968,0.536,0.847,7,-5.051,1,0.0403,0.00632,0.318,0.698,123.98899999999999,158000,4,0
Jason Aldean,Rearview Town,Rearview Town,5WA2SHuL5eesmPnYflNzlT,0.023,0.526,0.85,10,-4.47,0,0.0313,0.0,0.0948,0.33799999999999997,141.97299999999998,184173,4,0
Dierks Bentley,Black,I'll Be The Moon,0kIlh2nOwIxx4SgoDrRWDG,0.555,0.551,0.5489999999999999,2,-8.343,1,0.07,0.0,0.105,0.428,83.86,210600,4,0
Rodney Atkins,If You're Going Through Hell,Watching You,5OusUgzHz6Ulb3GZT7WUo5,0.105,0.625,0.848,2,-4.008,1,0.0314,0.0,0.23,0.716,137.993,235427,4,0
Dan + Shay,Dan + Shay,Speechless,3GJ4hzg4lrGwU51Y3VARbF,0.35600000000000004,0.616,0.43799999999999994,1,-5.968,1,0.0298,0.0,0.24,0.386,135.929,213387,4,0
Cody Johnson,Gotta Be Me,Half a Song,4EETgKkkLxXrsrc0q50K1P,0.21899999999999997,0.462,0.71,2,-6.474,1,0.0364,2.47e-06,0.0924,0.6609999999999999,197.763,211507,4,0
Cody Johnson,Cowboy Like Me,Bottle It Up,6zZsGKDtt9wpuuXOSswTYy,0.33,0.51,0.82,1,-3.884,1,0.0669,0.0,0.648,0.807,166.046,200342,4,0
Luke Bryan,Tailgates & Tanlines,Kiss Tomorrow Goodbye,4ZF2WDTBVFihfTkxfme8JE,0.0064,0.5710000000000001,0.937,5,-3.467,0,0.0365,0.0,0.316,0.584,115.01299999999999,203133,4,0
Midland,On The Rocks,Nothin' New Under The Neon,1qX7cD42VEs6zgMIBbFlCO,0.0633,0.698,0.6970000000000001,2,-7.17,1,0.0236,7.780000000000001e-05,0.257,0.7659999999999999,109.014,226293,4,0
Midland,On The Rocks,Electric Rodeo,30NNgmydG6afRcPV4PmFW8,0.29100000000000004,0.562,0.835,0,-5.417999999999999,1,0.0324,0.0,0.41700000000000004,0.618,114.00399999999999,198880,4,0
Midland,On The Rocks,Somewhere On The Wind,7kISgr6Y51hKENX23gXu2L,0.0941,0.341,0.8390000000000001,4,-6.586,1,0.0485,0.0,0.105,0.606,203.97799999999998,200947,4,0
Morgan Wallen,If I Know Me,Little Rain,7t8U3P4HNu6lH1uj0tlFMi,0.182,0.49200000000000005,0.835,1,-4.273,1,0.0464,0.0,0.122,0.6940000000000001,185.951,207173,4,0
Morgan Wallen,If I Know Me,Chasin' You,6hoZp0mZLv99KEA6cdvoHy,0.6679999999999999,0.631,0.589,7,-5.821000000000001,1,0.0278,0.0,0.111,0.48700000000000004,97.06700000000001,205453,4,0
Cody Johnson,Ain't Nothin' to It - EP,Long Haired Country Boy (feat. The Rockin' CJB),5u1gJ956WPF41Xqhf72d22,0.00228,0.539,0.7859999999999999,6,-4.8839999999999995,1,0.0269,1.7899999999999998e-05,0.121,0.503,88.969,257080,4,0
Kane Brown,Lose It,Lose It,6GBndDk0OEpDkmKoSBJyyK,0.0026100000000000003,0.5489999999999999,0.8690000000000001,4,-4.905,0,0.0289,1.77e-06,0.29,0.433,91.988,178733,4,0
The Band Perry,The Band Perry,If I Die Young,4u26EevCNXMhlvE1xFBJwX,0.348,0.606,0.49700000000000005,4,-6.611000000000001,1,0.0277,0.0,0.275,0.36200000000000004,130.739,222773,4,0
Luke Bryan,Doin' My Thing,Welcome To The Farm,3L96dYfVyRBBfsDJJJE0Bl,0.149,0.5760000000000001,0.8690000000000001,0,-4.156000000000001,1,0.0492,3.81e-05,0.249,0.434,117.99600000000001,267440,4,0
Zac Brown,It Goes On,It Goes On,1V8Z5giZUe70UNPySLTD0N,0.647,0.508,0.513,1,-7.9879999999999995,0,0.0265,0.000131,0.0828,0.12300000000000001,89.72399999999999,204751,4,0
Tim McGraw,Tim McGraw And The Dancehall Doctors,Watch The Wind Blow By,6Os7cO6a6UeglnpIKidRjh,0.0924,0.517,0.608,10,-7.206,1,0.0265,0.0,0.0707,0.506,62.65,276400,5,0
Cody Johnson,Ain't Nothin' to It - EP,On My Way to You,2D2tZE5XssHge4WrORHHXZ,0.327,0.44299999999999995,0.5379999999999999,1,-5.477,1,0.0309,4.61e-05,0.0866,0.245,157.97,213307,4,0
Brantley Gilbert,The Devil Don't Sleep,The Weekend,48tAdjG4ng2JfECa7OQujk,0.0496,0.511,0.812,6,-4.763,0,0.0464,1.64e-06,0.0829,0.6920000000000001,81.992,187760,4,0
Nickelback,Dark Horse,Burn It to the Ground,1jq28NGw6wdtFKx8MBPy6C,0.00024700000000000004,0.617,0.922,11,-3.4739999999999998,1,0.0744,0.38799999999999996,0.363,0.6,132.059,212347,4,0
Aaron Lewis,Sinner,I Lost It All,4RJbuVAZjEklJQoKoYQAme,0.451,0.6940000000000001,0.593,1,-5.989,1,0.0265,2.4e-05,0.129,0.469,129.852,234147,3,0
Aaron Lewis,The Road,75,5nZ1p0NXZwPxF9nDxhVrW3,0.321,0.295,0.46,3,-6.31,1,0.027999999999999997,0.00373,0.203,0.358,200.104,342000,3,0
Randy Houser,We Went,We Went,4kYlMWhSOvrg4U6c0RqgEP,0.0892,0.645,0.882,4,-3.752,0,0.0389,0.0,0.317,0.542,101.97200000000001,181987,4,0
Old Dominion,Happy Endings,Not Everything's About You,2uKRocOusXn7WpHrpvKN7O,0.33899999999999997,0.45799999999999996,0.706,3,-4.263,1,0.0405,0.0,0.0705,0.495,167.968,234520,4,0
Morgan Wallen,If I Know Me,Not Good At Not,5V4Sx4VKnHwyM6CjZnfce2,0.242,0.557,0.8140000000000001,11,-3.241,1,0.0325,0.0,0.114,0.5820000000000001,143.935,185067,4,0
Luke Combs,This One's for You Too (Deluxe Edition),"Houston, We Got a Problem",6guWjUuNYziyNXgjFo1IpF,0.0961,0.521,0.762,9,-5.059,1,0.0362,6.15e-06,0.395,0.486,143.866,191987,4,0
George Strait,Strait From The Heart,Amarillo By Morning,4TnUKixNWMfajncgdSwFoi,0.264,0.606,0.361,9,-16.031,1,0.0346,3.39e-05,0.38,0.621,121.059,173467,4,0
Love and Theft,Whiskey On My Breath,Whiskey On My Breath,2m358h2IMkwHv63OKJhP2Z,0.127,0.62,0.38799999999999996,2,-8.666,1,0.0283,5.83e-06,0.12,0.28300000000000003,143.97899999999998,279187,4,0
Logan Mize,Come Back Road,Better Off Gone,6IqUm14MgoKbwt6jdGBikH,0.11699999999999999,0.672,0.622,5,-7.421,0,0.17600000000000002,0.0,0.113,0.561,100.016,182084,4,0
Florida Georgia Line,Women,Women,0RO3tjH2cfyoGHLynijFcc,0.425,0.368,0.5920000000000001,6,-4.317,1,0.0385,0.0,0.0849,0.451,117.988,211507,3,0
Thomas Rhett,It Goes Like This,Beer With Jesus,38qDc4DgEnnkr9UaRI5owP,0.133,0.523,0.382,8,-8.386000000000001,1,0.0274,0.0,0.11,0.27399999999999997,77.925,255387,4,0
Florida Georgia Line,Can't Say I Ain't Country,People Are Different,3dIvnXEqvm8drsoCtnWWFw,0.17,0.505,0.8370000000000001,2,-5.146,1,0.0358,0.0,0.113,0.623,140.066,214213,4,0
Scotty McCreery,Seasons Change,This Is It,34DFpyq5NJJ79GnGbbJH3p,0.254,0.557,0.511,8,-6.787999999999999,1,0.0291,0.0,0.099,0.602,156.042,230973,4,0
Morgan Wallen,Cover Me Up,Cover Me Up,47yypFbq6fu3yUvFoaf2UN,0.23600000000000002,0.525,0.43700000000000006,2,-8.285,1,0.0272,7.03e-06,0.121,0.195,127.994,292663,3,0
Florida Georgia Line,Anything Goes,Dirt,5CXnIPD6rTjszYYQm6fY2P,0.0638,0.547,0.878,2,-4.224,1,0.0451,7.08e-06,0.106,0.5920000000000001,121.973,230587,4,0
Lee Brice,I Don't Dance (Deluxe Edition),Drinking Class,4QAXLB2Hkx3n7LbOFxD34h,0.0886,0.6629999999999999,0.53,1,-9.763,1,0.0301,0.0,0.154,0.26899999999999996,109.00299999999999,207347,4,0
Cole Swindell,You Should Be Here,You Should Be Here,63thx7OANplv4I4BQsanHk,0.0592,0.489,0.6409999999999999,7,-4.455,1,0.0282,0.0,0.0857,0.303,136.095,190173,4,0
Luke Combs,What You See Is What You Get,Dear Today,7j3aRaky6Xr1fpuqmB3s4w,0.603,0.49200000000000005,0.212,1,-10.662,1,0.036000000000000004,1.38e-06,0.109,0.37200000000000005,153.015,219733,4,0
The Head and the Heart,The Head and the Heart,Rivers and Roads,20svOpmCQao5GUBgSu8zDe,0.6990000000000001,0.494,0.19399999999999998,0,-8.965,1,0.0352,2.98e-05,0.0803,0.161,135.753,284000,3,0
Thomas Rhett,Center Point Road,Dream You Never Had,1HGhRqBz4D53D6VwOlBtCu,0.187,0.467,0.633,7,-5.531000000000001,1,0.0286,0.0,0.18100000000000002,0.401,129.218,202307,4,0
Alan Jackson,34 Number Ones,Remember When,1nCSr7oGeUv7sUEoYuAJFF,0.7090000000000001,0.5579999999999999,0.314,2,-10.623,1,0.0295,0.000319,0.193,0.267,125.59,271280,4,0
The Black Dahlia Murder,Everblack,Into the Everblack,3lQMzffAEj7NnJLL6T0Y62,2.1600000000000003e-05,0.45299999999999996,0.98,1,-3.3939999999999997,1,0.0715,0.0203,0.188,0.132,107.929,273869,4,1
Dying Fetus,Reign Supreme,Second Skin,34M02dzGv4LoiHoE4stmp9,0.000522,0.306,0.973,1,-6.021,1,0.0649,0.555,0.308,0.308,109.83,282080,4,1
Prototype,Continuum,The Way it Ends,357lzRmFju5vSNl0BqSsL2,6.7e-05,0.28800000000000003,0.93,10,-5.132000000000001,0,0.0598,0.0017100000000000001,0.0887,0.226,93.71,321987,4,1
The Black Dahlia Murder,Ritual,Moonlight Equilibrium,40gZAlqBJbZ9gZFyAo53Cj,3.34e-05,0.511,0.983,4,-5.215,0,0.0932,0.682,0.17600000000000002,0.35600000000000004,108.96799999999999,208840,4,1
The Black Dahlia Murder,Ritual,On Stirring Seas of Salted Blood,0ZjsvDcQE6rPg3hqYfZwHp,0.000605,0.28,0.95,1,-6.142,1,0.14300000000000002,0.266,0.37200000000000005,0.11900000000000001,90.697,282307,3,1
The Black Dahlia Murder,Ritual,The Window,6fGOyGmAjpbWb6XSQsmBsQ,6.24e-05,0.474,0.9840000000000001,10,-5.112,1,0.12,0.946,0.111,0.10800000000000001,107.935,219320,4,1
The Black Dahlia Murder,Ritual,Blood in the Ink,4KBwpbFpKNijwRgDdwDmJ6,0.000154,0.512,0.9670000000000001,11,-6.207999999999999,0,0.10099999999999999,0.551,0.191,0.141,112.53,280373,4,1
The Black Dahlia Murder,Nocturnal,Everything Went Black,1LRi0Km3V44DeCiwfRNr5l,5.429999999999999e-05,0.48700000000000004,0.9940000000000001,7,-3.633,1,0.175,0.00265,0.151,0.0723,106.965,197040,4,1
The Black Dahlia Murder,Nocturnal,What a Horrible Night to Have a Curse,430xmK8Tw4J4VG8PxCqO4I,1.6899999999999997e-05,0.507,0.993,5,-3.44,1,0.139,0.000665,0.0804,0.10400000000000001,108.012,230693,1,1
The Black Dahlia Murder,Nocturnal,Virally Yours,0TUTZ7R5O5LuB8oT93G2qk,0.000173,0.474,0.982,10,-3.3160000000000003,0,0.14300000000000002,0.000405,0.341,0.114,99.72,182507,3,1
The Black Dahlia Murder,Nocturnal,Nocturnal,0b01eiSseb2nvVa9izc2rJ,0.000101,0.302,0.9840000000000001,1,-3.142,1,0.125,2.91e-06,0.701,0.165,100.723,192933,3,1
The Black Dahlia Murder,Nocturnal,Deathmask Divine,3oCTRjyXmT1MMn4nVQMKBm,7.36e-06,0.47100000000000003,0.993,1,-3.738,1,0.191,0.00216,0.0925,0.0672,113.99600000000001,217253,4,1
The Black Dahlia Murder,Nocturnal,Climactic Degradation,2uq10O440JvKvbzduUYZLa,9.6e-05,0.518,0.982,7,-3.655,1,0.22899999999999998,2.2800000000000002e-05,0.321,0.18899999999999997,112.516,159027,4,1
The Black Dahlia Murder,Nocturnal,To a Breathless Oblivion,2fA9AAIcDdzm0Uikppu5T9,2.6899999999999997e-05,0.187,0.951,0,-4.752,1,0.124,0.00889,0.0963,0.0722,95.28299999999999,297160,4,1
The Black Dahlia Murder,Nocturnal,Warborn,2iH0puQLN2VxEeDaky3edP,7.31e-06,0.397,0.9670000000000001,10,-3.9419999999999997,0,0.0768,0.107,0.0507,0.326,159.945,280213,3,1
Lamb of God,Sacrament,Redneck,6Q5j7UxkHMETQrn1ZCuoCE,5.629999999999999e-05,0.512,0.996,2,-2.1,1,0.114,0.000167,0.34700000000000003,0.0601,130.931,220880,4,1
Lamb of God,Sacrament,Walk with Me In Hell,7lLfaxlcRLf4XeHFZc7BQ0,3.39e-05,0.28600000000000003,0.982,0,-3.8280000000000003,0,0.131,0.00675,0.309,0.11800000000000001,110.62899999999999,311507,4,1
Lamb of God,Sacrament,Descending,4SaMfM8rBt6JLIwPa2LiHO,7.94e-05,0.494,0.9690000000000001,2,-3.5,1,0.0905,4.4200000000000004e-05,0.0736,0.129,93.185,215240,3,1
Lamb of God,Ashes Of The Wake,Omerta,1uOkapWUZPXQRRHTAAfu6E,0.0021100000000000003,0.415,0.98,6,-4.056,0,0.20199999999999999,0.00164,0.325,0.185,118.512,285973,4,1
Lamb of God,Ashes Of The Wake,Now You've Got Something to Die For,6uw0ccDTu2taJB1KU6ggQk,0.0027199999999999998,0.36,0.986,2,-2.4859999999999998,1,0.10300000000000001,0.00109,0.125,0.217,92.335,219773,4,1
Lamb of God,Wrath,Grace,2F9tfxxFvnbijR10IvW6Rg,4.05e-05,0.3,0.976,6,-3.592,1,0.297,0.0237,0.113,0.18600000000000003,129.204,235133,4,1
Lamb of God,Wrath,Dead Seeds,4KVfAs5lGzPHunOT1OZ5fG,0.000175,0.523,0.993,4,-2.523,0,0.139,0.00812,0.244,0.239,114.119,221080,4,1
Metalocalypse: Dethklok,The Dethalbum,Better Metal Snake,6RXiVAS7iltes5CFPTBN59,1.28e-05,0.535,0.8809999999999999,0,-5.899,1,0.0807,0.8220000000000001,0.10099999999999999,0.43200000000000005,142.004,206573,4,1
Metalocalypse: Dethklok,Dethalbum III,I Ejaculate Fire,5pqveLrHgPvUZ1SGmw7O1E,0.000206,0.44,0.838,8,-5.771,1,0.040999999999999995,0.46399999999999997,0.105,0.149,179.96200000000002,218373,4,1
Metalocalypse: Dethklok,Dethalbum II,Laser Cannon Deth Sentence,7GRrvK9hkyhnR1JmENf8rS,0.000105,0.215,0.935,5,-5.066,1,0.11199999999999999,0.894,0.109,0.0433,160.02200000000002,275813,4,1
Metalocalypse: Dethklok,The Dethalbum,Fansong,5Lioq6dI8B9oIXqjb4YmO2,0.00016299999999999998,0.59,0.9279999999999999,10,-6.739,0,0.0825,0.8170000000000001,0.34600000000000003,0.325,103.021,172787,4,1
Metalocalypse: Dethklok,Dethalbum III,Skyhunter,75ctfr2HzBUit0tpjmIBYZ,6.36e-05,0.557,0.9440000000000001,1,-3.267,1,0.0551,0.511,0.126,0.33399999999999996,95.02,248120,4,1
Metalocalypse: Dethklok,Dethalbum III,Andromeda,0OQp3Vktk1QNLlkmP0uZrL,0.000215,0.5660000000000001,0.924,1,-5.254,1,0.0755,0.836,0.258,0.18,100.03,207760,4,1
Metalocalypse: Dethklok,Dethalbum II,Symmetry,0bGwjHdGCbn0lXiZSgMTC5,0.000174,0.541,0.941,1,-5.322,1,0.0563,0.846,0.183,0.5529999999999999,150.02700000000002,271227,3,1
Metalocalypse: Dethklok,Dethalbum III,Andromeda,0STnoyGGkrT7TGRXUa57bE,0.00018899999999999999,0.565,0.9259999999999999,1,-5.272,1,0.0508,0.89,0.23600000000000002,0.249,100.00399999999999,207773,4,1
At The Gates,Slaughter Of The Soul,Cold,3JRmeCjOaBqRCvzwCx9MNh,2.28e-06,0.245,0.983,7,-7.314,1,0.124,0.8109999999999999,0.6579999999999999,0.276,129.996,207773,3,1
At The Gates,Slaughter Of The Soul,Under A Serpent Sun,4Jg1FIbHlwoRi0olOJxtcF,3.66e-06,0.171,0.983,7,-7.688,1,0.191,0.887,0.299,0.184,79.262,239293,4,1
The Black Dahlia Murder,Deflorate,I Will Return,5sFfSPYg2oypNTLW3qfWL6,0.00016299999999999998,0.441,0.98,3,-5.257999999999999,1,0.114,0.0371,0.262,0.0964,107.965,334800,4,1
The Black Dahlia Murder,Deflorate,Necropolis,4q78b8XmMWj2PyTh0PQVf9,0.00011200000000000001,0.49,0.968,7,-5.013,0,0.11800000000000001,0.0628,0.198,0.19899999999999998,106.98700000000001,210480,3,1
Kataklysm,Shadows And Dust Deluxe Edition,In Shadows And Dust,6oQyQfebdazHVbbhfDOM7F,0.000745,0.239,0.956,7,-4.891,1,0.265,0.00722,0.16699999999999998,0.0533,82.277,168747,4,1
Kataklysm,The Prophecy,Stormland,0pfnlUBHg3xSpnYSRdrCne,4.72e-06,0.309,0.91,6,-4.845,0,0.136,0.0007740000000000001,0.0396,0.363,104.431,193373,4,1
The Black Dahlia Murder,Miasma,Statutory Ape,28Tr02JcJSJCgz1z6dUN9b,1.0300000000000001e-05,0.44299999999999995,0.993,0,-4.833,0,0.122,0.0287,0.0744,0.0403,106.23899999999999,222280,4,1
The Black Dahlia Murder,Miasma,Miasma,6ocVtY2pO2fxuvhaQVKMqP,5.65e-06,0.25,0.9740000000000001,5,-5.777,0,0.10800000000000001,0.0105,0.124,0.061,111.209,281573,4,1
Decapitated,Nihility,Spheres of Madness,4lNznSUjByH5zWpPZFFeff,2.59e-05,0.47200000000000003,0.998,6,-4.6739999999999995,0,0.22399999999999998,0.586,0.225,0.0863,154.901,315133,4,1
Lamb of God,Sacrament,Again We Rise,6mKoFffXxSVfWvewIAM180,9.120000000000001e-05,0.431,0.9940000000000001,2,-3.7430000000000003,1,0.153,3.3e-05,0.115,0.0617,110.26799999999999,270440,4,1
Lamb of God,Sacrament,Blacken The Cursed Sun,12jKlb0EwgmLi2DA2yEGoQ,3.68e-05,0.401,0.995,6,-2.8310000000000004,0,0.11800000000000001,0.00128,0.17600000000000002,0.11199999999999999,116.444,328200,3,1
The Black Dahlia Murder,Deflorate,Black Valor,2zAgEHeif0PDty6tMnZQfU,9.17e-05,0.478,0.973,1,-5.03,1,0.16699999999999998,0.0192,0.302,0.233,112.595,189373,4,1
The Black Dahlia Murder,Deflorate,"Denounced, Disgraced",1Oq6xVJKV0AGbZB9K9wzRe,0.000923,0.43799999999999994,0.973,7,-5.117,1,0.153,0.00892,0.488,0.107,105.027,223280,3,1
In Flames,Siren Charms,Siren Charms,5pxL3QTr6OBveQbHcG3nYa,0.00045700000000000005,0.5760000000000001,0.863,3,-4.245,0,0.0491,0.000593,0.0763,0.4,95.081,184253,3,1
Dying Fetus,Reign Supreme,Subjected to a Beating,7dU9Z24yR9AKuS9cAe2Tj7,0.000254,0.231,0.983,8,-5.199,1,0.0977,0.059000000000000004,0.506,0.336,161.04399999999998,293387,4,1
Dying Fetus,Grotesque Impalement,Grotesque Impalement,7KT0ITk9CT16thNSLxd1rZ,0.00027400000000000005,0.34,0.872,1,-7.515,1,0.11199999999999999,0.366,0.0911,0.413,94.03200000000001,308709,4,1
Dying Fetus,Reign Supreme,In the Trenches,36YSMRcddGQIFBuYnvZOMv,0.0016699999999999998,0.298,0.946,6,-5.62,0,0.0733,0.0628,0.349,0.628,103.329,224480,4,1
Dying Fetus,Destroy the Opposition,Epidemic of Hate,2XLyG9dyUJ5Nns4SmGpPOr,0.000331,0.413,0.9420000000000001,6,-6.082000000000001,0,0.158,0.013000000000000001,0.0748,0.369,125.865,282400,4,1
Metalocalypse: Dethklok,The Dethalbum,Face Fisted,5tvdxJ8JpA9u4lKsLcUYKL,0.000331,0.64,0.821,1,-7.522,1,0.0422,0.919,0.273,0.594,105.059,257173,4,1
Dying Fetus,Reign Supreme,Dissidence,0DVO934dqbUuAuAS0l7AKF,0.000234,0.309,0.985,2,-5.559,1,0.12300000000000001,0.0719,0.155,0.247,120.027,207560,4,1
Metalocalypse: Dethklok,Dethalbum II,Burn the Earth,2Ot3d8cruuKAwwfzagj0X2,3.72e-06,0.5720000000000001,0.888,1,-6.132000000000001,1,0.0352,0.924,0.207,0.377,119.98100000000001,239667,3,1
Metalocalypse: Dethklok,Dethalbum II,Bloodlines,31BQPqg0PGatf52fIeu3Hh,1.95e-05,0.591,0.877,1,-6.816,1,0.0573,0.9109999999999999,0.10400000000000001,0.163,109.944,210560,4,1
Metalocalypse: Dethklok,Dethalbum II,Black Fire Upon Us,5umG01vYs9Sl2aD7FF1s2m,3.71e-05,0.45,0.9259999999999999,8,-6.417999999999999,1,0.0642,0.622,0.135,0.342,165.03,340027,3,1
Dying Fetus,Descend Into Depravity,Ethos of Coercion,0ghgsfOnoXJT7jsS63U8et,5.8099999999999996e-05,0.22899999999999998,0.905,2,-6.434,1,0.0698,0.934,0.36700000000000005,0.177,92.23899999999999,196427,4,1
Metalocalypse: Dethklok,The Dethalbum,Murmaider,5ghMfHMHakVS0omjj2cBSA,0.000643,0.40700000000000003,0.863,0,-7.968,1,0.0704,0.591,0.128,0.519,113.98,204360,3,1
Metalocalypse: Dethklok,The Dethalbum,Go Into the Water,56C7rBk3rrZ0bsm029Esw0,0.000225,0.24600000000000002,0.802,1,-6.207000000000001,1,0.0627,0.253,0.142,0.203,180.293,260227,3,1
Metalocalypse: Dethklok,The Dethalbum,Go Forth and Die,0QE5hb7A6qCQtZ8bPtFFPa,8.5e-06,0.563,0.8740000000000001,8,-6.136,1,0.0376,0.8220000000000001,0.0518,0.545,117.005,261627,3,1
Dying Fetus,Descend Into Depravity,Atrocious By Nature,10MUfGStjV2jyOZkNbRBHY,1.51e-05,0.281,0.893,4,-6.61,1,0.068,0.9129999999999999,0.301,0.315,109.665,232093,4,1
Metalocalypse: Dethklok,Dethalbum III,The Galaxy,15LWppLETHFjpcjSKkbFLt,1.23e-05,0.47100000000000003,0.91,5,-5.1770000000000005,0,0.0515,0.888,0.10800000000000001,0.23199999999999998,94.979,315107,4,1
Lamb of God,512,512,1nF799xuckKAddjI8JA4Ct,1.76e-05,0.35100000000000003,0.9690000000000001,1,-4.635,1,0.0993,0.0686,0.0857,0.115,192.165,285027,4,1
Lamb of God,Still Echoes,Still Echoes,0V1WiVp8DRjv8M9nhblTgR,4.46e-05,0.257,0.9890000000000001,2,-5.005,1,0.127,0.0167,0.358,0.0935,121.061,262334,4,1
Lamb of God,Overlord,Overlord,5dTTOdOQkQDhK1nCVtrfaH,0.000752,0.498,0.841,0,-5.943,1,0.0341,0.00951,0.115,0.305,110.055,388107,4,1
Henker,Slave of My Art,Breath of Death,1B7JhRZMvd5BwGbEpLTCRq,0.00043799999999999997,0.262,0.887,2,-6.176,0,0.0875,0.0114,0.319,0.0954,135.64,169280,3,1
Henker,Slave of My Art,Mental Corruption,5m2P7UpTdvVKVbPHaCWNSz,0.00314,0.47600000000000003,0.9470000000000001,5,-6.4270000000000005,1,0.14,0.46399999999999997,0.235,0.0752,124.95,229000,4,1
Ingested,The Architect Of Extinction (NotSet),The Divine Right Of Kings,1q9wdBbqIBtxGxHM7t4sja,8.25e-06,0.27699999999999997,0.982,2,-2.403,1,0.21899999999999997,0.0108,0.305,0.163,135.02700000000002,240040,4,1
Ingested,Surpassing the Boundaries of Human Suffering,Skinned and Fucked,5mQVlNTbX3GMbpp0RgIXTJ,0.000227,0.301,0.978,9,-5.534,1,0.23399999999999999,0.237,0.551,0.231,133.04,231587,4,1
Ingested,"Revered by No-One, Feared by All",Titanomachy,7uGsN6EifVvuiGPMRvApJM,2.23e-05,0.478,0.9940000000000001,2,-2.099,1,0.134,2.08e-06,0.0627,0.157,135.012,203102,4,1
Ingested,The Architect Of Extinction (NotSet),Narcissistic Apathy,5mg4uYTrr51O4hSmOE0VUq,8.34e-06,0.28800000000000003,0.995,2,-2.295,1,0.21899999999999997,0.879,0.317,0.102,140.08100000000002,226653,4,1
Ingested,The Architect Of Extinction (NotSet),The Heirs To Mankind's Atrocities,1H9QRBOKP8xJBqbnWbOxOh,5.21e-05,0.228,0.988,3,-2.103,1,0.203,0.0241,0.0767,0.218,145.034,254413,4,1
Ingested,The Architect Of Extinction (NotSet),"I, Despoiler",5uRPQKI3J5jVXWg2hkyIS5,1.67e-05,0.46,0.993,7,-2.459,1,0.17300000000000001,0.266,0.32899999999999996,0.14800000000000002,139.92,261720,4,1
Ingested,The Architect Of Extinction (NotSet),A Nightmare Incarnate,4jn8FhYoD6784EDcUR6jV0,1.92e-05,0.222,0.983,8,-2.345,0,0.147,0.0491,0.35100000000000003,0.349,94.81,216973,3,1
Ingested,The Architect Of Extinction (NotSet),Extinction Event,45smf3vBIYp0VxWSka9UR7,9.11e-06,0.47,0.98,2,-1.989,1,0.19399999999999998,0.00932,0.308,0.20800000000000002,137.453,243053,4,1
Ingested,The Architect Of Extinction (NotSet),Amongst Vermin,4PlZKj1MnpQIMUTdCSvZ6f,6.79e-06,0.242,0.98,9,-2.4090000000000003,1,0.179,0.741,0.524,0.0918,139.97899999999998,237427,4,1
Cattle Decapitation,Monolith of Inhumanity,Forced Gender Reassignment,28kizMSvL3DcCGINWSOUjq,6.69e-05,0.345,0.975,1,-3.573,0,0.251,0.691,0.312,0.163,115.301,233693,4,1
The Black Dahlia Murder,Abysmal,"Vlad, Son of the Dragon",1MpZtW4yINIqg1qO68EIqx,6.41e-06,0.441,0.996,8,-4.1,1,0.226,0.0726,0.29600000000000004,0.0419,120.012,176879,4,1
The Black Dahlia Murder,Abysmal,Abysmal,6fnb2Zp85KF9hZbGSTLvnD,1.77e-05,0.27399999999999997,0.995,7,-3.109,1,0.213,0.621,0.177,0.0398,170.08,221845,4,1
The Black Dahlia Murder,Abysmal,Re-Faced,6OFvfAm2ntKqahee23DJNh,0.000195,0.467,0.9940000000000001,1,-2.7119999999999997,1,0.121,0.0295,0.426,0.135,104.986,230182,3,1
The Black Dahlia Murder,Abysmal,The Advent,3pelo5NqJ5McVigVPEozae,0.000144,0.478,0.9940000000000001,1,-2.7539999999999996,1,0.079,0.0337,0.469,0.18100000000000002,101.94200000000001,221973,4,1
The Black Dahlia Murder,Abysmal,Threat Level No. 3,1zFI7KBTOPyJHSy8xUvrPt,2.36e-05,0.451,0.998,8,-3.595,1,0.22899999999999998,0.00785,0.317,0.0397,122.54299999999999,226126,4,1
The Black Dahlia Murder,Abysmal,Receipt,1KwBn2zehTlpDRuSTVTkk9,4.15e-05,0.47200000000000003,0.987,8,-4.227,1,0.19699999999999998,0.444,0.48700000000000004,0.0501,110.024,242500,4,1
Ingested,Surpassing the Boundaries of Human Suffering,Pre-Released Foetal Mush,27S8vCgLeuwhCC1IFpOYKt,0.000546,0.4,0.934,7,-5.596,1,0.242,0.813,0.409,0.23800000000000002,139.767,192933,4,1
Ingested,Surpassing the Boundaries of Human Suffering,Intercranial Semen Injection,3uFxVe2NoBLotnXUVyqxZE,5.5299999999999996e-05,0.3,0.9840000000000001,1,-5.662000000000001,1,0.21100000000000002,0.7290000000000001,0.32,0.0889,129.045,216013,4,1
Ingested,Surpassing the Boundaries of Human Suffering,Contorted Perception,0ecL0BwmwoeKSZU7u5LFYN,4.3200000000000007e-05,0.266,0.978,2,-5.404,1,0.209,0.951,0.124,0.0702,139.578,188000,4,1
